order_id,product_name,category,month -year,order_date,revenue,region,customer_id,,
3984,Milk,Dairy,2023-01,29-01-2023,185.2381235,West,1110,,
4150,Vegetables,Dairy,2023-01,29-01-2023,265.8269276,West,1880,,
4161,Bread,Grains,2023-01,29-01-2023,64.31045228,East,1007,,
4523,Vegetables,Dairy,2023-01,29-01-2023,138.2559104,West,1762,,
4726,Bread,Produce,2023-01,29-01-2023,137.5541355,West,1492,,
4881,Rice,Meat,2023-01,29-01-2023,200.0560472,South,1846,,
591,Rice,Meat,2023-01,30-01-2023,356.8657115,Central,1247,,
1782,Vegetables,Grains,2023-01,30-01-2023,246.8478456,Central,1821,,
1901,Fruits,Grains,2023-01,30-01-2023,462.552475,North,1639,,
2721,Fruits,Produce,2023-01,30-01-2023,494.2066831,North,1416,,
3270,Rice,Grains,2023-01,30-01-2023,345.0914328,South,1682,,
3815,Rice,Produce,2023-01,30-01-2023,484.304886,South,1009,,
3969,Vegetables,Grains,2023-01,30-01-2023,119.3409889,East,1087,,
4030,Vegetables,Dairy,2023-01,30-01-2023,208.2505203,West,1052,,
4208,Fruits,Bakery,2023-01,30-01-2023,236.1476023,East,1689,,
4387,Bread,Grains,2023-01,30-01-2023,180.6733804,East,1818,,
4510,Vegetables,Dairy,2023-01,30-01-2023,139.530446,North,1372,,
4583,Milk,Dairy,2023-01,30-01-2023,432.1985181,East,1909,,
4614,Milk,Produce,2023-01,30-01-2023,414.1476221,Central,1975,,
4814,Vegetables,Grains,2023-01,30-01-2023,28.22557091,South,1962,,
260,Rice,Meat,2023-01,31-01-2023,31.94232261,South,1077,,
1135,Chicken,Grains,2023-01,31-01-2023,6.938742176,West,1568,,
2262,Rice,Grains,2023-01,31-01-2023,10.7842873,East,1486,,
2557,Bread,Produce,2023-01,31-01-2023,481.1329477,East,1096,,
2638,Chicken,Grains,2023-01,31-01-2023,454.5816112,North,1815,,
2706,Fruits,Dairy,2023-01,31-01-2023,132.8701003,South,1183,,
4144,Eggs,Dairy,2023-01,31-01-2023,180.0592375,North,1352,,
4232,Chicken,Meat,2023-01,31-01-2023,202.9702367,South,1446,,
4917,Bread,Grains,2023-01,31-01-2023,387.984,Central,1828,,
4,Fruits,Dairy,2023-02,01-02-2023,137.527289,East,1350,,
1159,Eggs,Produce,2023-02,01-02-2023,493.5924803,South,1821,,
1484,Rice,Meat,2023-02,01-02-2023,293.7338832,Central,1367,,
2336,Chicken,Meat,2023-02,01-02-2023,177.0027052,South,1839,,
2577,Rice,Meat,2023-02,01-02-2023,463.9661199,East,1172,,
2642,Fruits,Grains,2023-02,01-02-2023,315.016267,East,1095,,
3125,Chicken,Dairy,2023-02,01-02-2023,111.0115391,South,1448,,
3293,Rice,Dairy,2023-02,01-02-2023,474.4806967,Central,1276,,
3430,Bread,Bakery,2023-02,01-02-2023,328.4614607,Central,1316,,
3512,Rice,Grains,2023-02,01-02-2023,10.44172813,Central,1205,,
4401,Rice,Meat,2023-02,01-02-2023,189.9560026,South,1112,,
4489,Chicken,Bakery,2023-02,01-02-2023,82.88557971,South,1581,,
99,Fruits,Meat,2023-02,02-02-2023,215.1505612,East,1038,,
402,Rice,Bakery,2023-02,02-02-2023,371.6082957,West,1123,,
511,Vegetables,Bakery,2023-02,02-02-2023,305.9800517,West,1287,,
692,Chicken,Produce,2023-02,02-02-2023,383.402542,North,1851,,
790,Fruits,Meat,2023-02,02-02-2023,190.2926359,South,1256,,
860,Vegetables,Bakery,2023-02,02-02-2023,12.94017306,West,1266,,
925,Chicken,Grains,2023-02,02-02-2023,80.66556276,South,1479,,
1249,Chicken,Meat,2023-02,02-02-2023,267.195466,East,1808,,
1346,Milk,Produce,2023-02,02-02-2023,272.6158483,East,1415,,
1410,Eggs,Dairy,2023-02,02-02-2023,92.40900008,West,1381,,
1620,Bread,Bakery,2023-02,02-02-2023,200.5592377,West,1482,,
1739,Rice,Meat,2023-02,02-02-2023,8.267795428,South,1797,,
1785,Bread,Meat,2023-02,02-02-2023,100.8639624,West,1819,,
1805,Rice,Produce,2023-02,02-02-2023,331.8139697,North,1813,,
1873,Vegetables,Grains,2023-02,02-02-2023,312.2094327,West,1629,,
2145,Chicken,Grains,2023-02,02-02-2023,120.5573664,Central,1342,,
2224,Bread,Meat,2023-02,02-02-2023,355.5244628,South,1111,,
2319,Vegetables,Grains,2023-02,02-02-2023,481.6792496,Central,1314,,
3966,Vegetables,Bakery,2023-02,02-02-2023,46.87657796,North,1776,,
4759,Eggs,Grains,2023-02,02-02-2023,143.407759,West,1896,,
4943,Eggs,Dairy,2023-02,02-02-2023,161.8027511,North,1063,,
430,Vegetables,Meat,2023-02,03-02-2023,452.2775298,North,1429,,
1261,Milk,Grains,2023-02,03-02-2023,468.9266462,South,1468,,
1631,Vegetables,Produce,2023-02,03-02-2023,230.131454,Central,1155,,
1772,Fruits,Dairy,2023-02,03-02-2023,319.846819,North,1087,,
2006,Bread,Meat,2023-02,03-02-2023,389.3339718,North,1275,,
2136,Bread,Produce,2023-02,03-02-2023,466.0278358,South,1811,,
2334,Eggs,Meat,2023-02,03-02-2023,498.0590628,South,1360,,
2795,Bread,Produce,2023-02,03-02-2023,382.0689672,West,1879,,
3557,Milk,Produce,2023-02,03-02-2023,249.9134704,East,1133,,
3789,Bread,Produce,2023-02,03-02-2023,215.0383122,East,1193,,
4154,Chicken,Meat,2023-02,03-02-2023,135.4549906,East,1168,,
4291,Milk,Bakery,2023-02,03-02-2023,321.1411127,North,1023,,
4973,Eggs,Meat,2023-02,03-02-2023,99.53554714,Central,1316,,
438,Eggs,Meat,2023-02,04-02-2023,483.8777576,East,1258,,
718,Chicken,Grains,2023-02,04-02-2023,414.7806859,East,1971,,
1525,Rice,Dairy,2023-02,04-02-2023,333.6483373,North,1958,,
2782,Vegetables,Meat,2023-02,04-02-2023,191.0387097,Central,1675,,
3192,Eggs,Produce,2023-02,04-02-2023,345.6273151,West,1242,,
3574,Vegetables,Bakery,2023-02,04-02-2023,421.012346,East,1402,,
3766,Bread,Produce,2023-02,04-02-2023,201.5047834,Central,1012,,
3890,Eggs,Dairy,2023-02,04-02-2023,283.8388838,East,1747,,
4186,Bread,Dairy,2023-02,04-02-2023,327.8813259,South,1857,,
4671,Bread,Produce,2023-02,04-02-2023,23.8879568,West,1679,,
4792,Eggs,Bakery,2023-02,04-02-2023,79.72752784,North,1969,,
4953,Milk,Meat,2023-02,04-02-2023,415.0585924,South,1171,,
7,Fruits,Produce,2023-02,05-02-2023,368.2827965,Central,1256,,
17,Milk,Dairy,2023-02,05-02-2023,140.2113423,North,1323,,
381,Eggs,Bakery,2023-02,05-02-2023,38.2331966,West,1117,,
595,Fruits,Dairy,2023-02,05-02-2023,395.5093257,South,1430,,
643,Milk,Bakery,2023-02,05-02-2023,491.3325099,North,1230,,
1333,Bread,Grains,2023-02,05-02-2023,108.2843731,West,1108,,
1920,Chicken,Dairy,2023-02,05-02-2023,37.59401677,West,1452,,
2517,Chicken,Produce,2023-02,05-02-2023,297.5663325,North,1243,,
3142,Rice,Produce,2023-02,05-02-2023,173.2666621,South,1091,,
3695,Milk,Grains,2023-02,05-02-2023,384.2781077,North,1109,,
3698,Chicken,Grains,2023-02,05-02-2023,67.52653552,Central,1225,,
3923,Rice,Grains,2023-02,05-02-2023,406.0349226,North,1946,,
4343,Eggs,Meat,2023-02,05-02-2023,485.7197754,North,1401,,
575,Milk,Bakery,2023-02,06-02-2023,159.9660345,East,1576,,
650,Chicken,Meat,2023-02,06-02-2023,399.8431391,North,1562,,
696,Eggs,Dairy,2023-02,06-02-2023,479.6061597,West,1491,,
900,Chicken,Bakery,2023-02,06-02-2023,132.2947522,East,1731,,
938,Vegetables,Bakery,2023-02,06-02-2023,51.49363837,Central,1529,,
1005,Vegetables,Produce,2023-02,06-02-2023,43.41446626,East,1353,,
1871,Eggs,Produce,2023-02,06-02-2023,454.9378388,East,1945,,
1939,Fruits,Dairy,2023-02,06-02-2023,405.0369593,Central,1476,,
2267,Vegetables,Produce,2023-02,06-02-2023,307.6567561,West,1732,,
2490,Vegetables,Meat,2023-02,06-02-2023,178.9389572,West,1167,,
3248,Rice,Dairy,2023-02,06-02-2023,80.22482119,West,1189,,
3410,Milk,Dairy,2023-02,06-02-2023,148.7085466,South,1846,,
3540,Bread,Dairy,2023-02,06-02-2023,234.007631,South,1720,,
3641,Chicken,Bakery,2023-02,06-02-2023,492.3475979,West,1604,,
3795,Vegetables,Produce,2023-02,06-02-2023,464.5869563,North,1489,,
4389,Milk,Bakery,2023-02,06-02-2023,176.5034703,North,1413,,
4446,Vegetables,Meat,2023-02,06-02-2023,373.3822316,East,1357,,
4672,Vegetables,Produce,2023-02,06-02-2023,177.4974911,East,1490,,
163,Eggs,Dairy,2023-02,07-02-2023,484.9639422,Central,1855,,
243,Fruits,Grains,2023-02,07-02-2023,473.9704651,South,1338,,
775,Vegetables,Dairy,2023-02,07-02-2023,18.75458168,West,1239,,
997,Bread,Bakery,2023-02,07-02-2023,292.459148,North,1134,,
1455,Rice,Bakery,2023-02,07-02-2023,471.4154706,West,1712,,
1645,Bread,Dairy,2023-02,07-02-2023,35.0597407,Central,1806,,
1668,Rice,Produce,2023-02,07-02-2023,442.2188097,Central,1657,,
2198,Milk,Dairy,2023-02,07-02-2023,5.374326078,East,1230,,
3184,Rice,Produce,2023-02,07-02-2023,459.9733364,West,1514,,
3771,Vegetables,Dairy,2023-02,07-02-2023,144.9649222,East,1565,,
4722,Vegetables,Dairy,2023-02,07-02-2023,196.5127176,South,1412,,
29,Bread,Meat,2023-02,08-02-2023,52.11352771,West,1845,,
60,Bread,Meat,2023-02,08-02-2023,208.7150856,East,1965,,
74,Chicken,Bakery,2023-02,08-02-2023,194.1535017,South,1444,,
630,Milk,Dairy,2023-02,08-02-2023,473.163624,East,1369,,
836,Milk,Bakery,2023-02,08-02-2023,148.4675699,Central,1927,,
2817,Vegetables,Grains,2023-02,08-02-2023,164.0586777,East,1715,,
3881,Eggs,Produce,2023-02,08-02-2023,399.179377,West,1048,,
4070,Milk,Dairy,2023-02,08-02-2023,274.2427947,East,1731,,
4908,Milk,Produce,2023-02,08-02-2023,404.3113852,West,1573,,
4994,Vegetables,Meat,2023-02,08-02-2023,107.8697746,North,1193,,
499,Rice,Bakery,2023-02,09-02-2023,227.5634566,Central,1613,,
570,Fruits,Dairy,2023-02,09-02-2023,199.91933,North,1172,,
695,Eggs,Dairy,2023-02,09-02-2023,54.62695776,Central,1129,,
1903,Bread,Dairy,2023-02,09-02-2023,306.4457512,East,1279,,
2031,Chicken,Bakery,2023-02,09-02-2023,325.6689815,West,1341,,
2271,Milk,Grains,2023-02,09-02-2023,289.7618946,South,1904,,
2403,Eggs,Dairy,2023-02,09-02-2023,207.0585108,East,1208,,
2822,Eggs,Bakery,2023-02,09-02-2023,104.4339842,East,1390,,
3517,Chicken,Dairy,2023-02,09-02-2023,236.6270575,West,1416,,
3763,Vegetables,Grains,2023-02,09-02-2023,221.3875876,North,1152,,
269,Eggs,Bakery,2023-02,10-02-2023,426.4291032,North,1488,,
808,Bread,Dairy,2023-02,10-02-2023,268.5039879,West,1885,,
1071,Rice,Meat,2023-02,10-02-2023,371.140663,North,1978,,
1733,Bread,Grains,2023-02,10-02-2023,134.6056548,East,1615,,
1755,Bread,Meat,2023-02,10-02-2023,75.72088152,North,1643,,
1770,Vegetables,Grains,2023-02,10-02-2023,169.5443051,West,1825,,
2468,Chicken,Dairy,2023-02,10-02-2023,87.31681709,North,1995,,
2549,Bread,Grains,2023-02,10-02-2023,165.7118735,South,1226,,
3190,Eggs,Grains,2023-02,10-02-2023,269.6846056,North,1038,,
3449,Vegetables,Dairy,2023-02,10-02-2023,50.52651341,North,1263,,
3654,Chicken,Produce,2023-02,10-02-2023,326.6703414,Central,1068,,
3957,Fruits,Grains,2023-02,10-02-2023,103.8034962,West,1877,,
4258,Rice,Produce,2023-02,10-02-2023,191.5350074,Central,1223,,
4433,Milk,Grains,2023-02,10-02-2023,225.1716143,Central,1229,,
4797,Bread,Bakery,2023-02,10-02-2023,226.4591314,East,1521,,
1394,Milk,Produce,2023-02,11-02-2023,428.0123352,Central,1694,,
2163,Milk,Meat,2023-02,11-02-2023,64.42328978,South,1302,,
3124,Fruits,Dairy,2023-02,11-02-2023,308.0557852,North,1428,,
4901,Bread,Meat,2023-02,11-02-2023,496.3840044,East,1471,,
132,Bread,Bakery,2023-02,12-02-2023,333.2763651,North,1999,,
234,Rice,Dairy,2023-02,12-02-2023,379.2352688,East,1503,,
466,Vegetables,Dairy,2023-02,12-02-2023,60.411651,East,1067,,
665,Fruits,Meat,2023-02,12-02-2023,387.2244631,Central,1454,,
737,Rice,Produce,2023-02,12-02-2023,456.7022505,West,1912,,
884,Fruits,Produce,2023-02,12-02-2023,332.17836,East,1075,,
1401,Vegetables,Produce,2023-02,12-02-2023,59.77342571,West,1575,,
1407,Bread,Produce,2023-02,12-02-2023,225.0394417,North,1372,,
1542,Fruits,Bakery,2023-02,12-02-2023,17.99279036,East,1251,,
2137,Bread,Grains,2023-02,12-02-2023,454.8726813,North,1596,,
2368,Chicken,Produce,2023-02,12-02-2023,158.8696936,West,1620,,
2540,Fruits,Produce,2023-02,12-02-2023,477.7517998,West,1694,,
2917,Fruits,Meat,2023-02,12-02-2023,56.70788472,North,1679,,
3195,Milk,Grains,2023-02,12-02-2023,218.2544392,North,1145,,
3503,Milk,Dairy,2023-02,12-02-2023,165.0558636,West,1959,,
3779,Milk,Produce,2023-02,12-02-2023,399.822742,East,1523,,
4903,Chicken,Meat,2023-02,12-02-2023,304.8999331,West,1833,,
198,Fruits,Meat,2023-02,13-02-2023,420.2258987,Central,1253,,
295,Eggs,Grains,2023-02,13-02-2023,249.4250579,North,1936,,
389,Bread,Produce,2023-02,13-02-2023,115.0513484,East,1303,,
599,Chicken,Bakery,2023-02,13-02-2023,21.10464397,North,1400,,
653,Vegetables,Produce,2023-02,13-02-2023,221.8865856,South,1920,,
663,Fruits,Dairy,2023-02,13-02-2023,148.8952144,North,1126,,
1099,Bread,Grains,2023-02,13-02-2023,215.2138272,East,1857,,
1189,Rice,Produce,2023-02,13-02-2023,59.36079716,Central,1588,,
1365,Vegetables,Produce,2023-02,13-02-2023,381.3698528,South,1862,,
2026,Fruits,Bakery,2023-02,13-02-2023,469.7572126,East,1334,,
2585,Fruits,Dairy,2023-02,13-02-2023,210.5200882,South,1904,,
2906,Milk,Bakery,2023-02,13-02-2023,47.26181695,South,1806,,
3228,Eggs,Meat,2023-02,13-02-2023,153.7819678,West,1480,,
3246,Milk,Meat,2023-02,13-02-2023,485.9493449,East,1546,,
3609,Rice,Bakery,2023-02,13-02-2023,275.2733266,Central,1470,,
4027,Rice,Meat,2023-02,13-02-2023,257.3126589,Central,1909,,
4046,Chicken,Dairy,2023-02,13-02-2023,107.1071049,West,1427,,
619,Vegetables,Produce,2023-02,14-02-2023,433.8362907,South,1742,,
1387,Eggs,Meat,2023-02,14-02-2023,148.4321042,Central,1022,,
1803,Bread,Dairy,2023-02,14-02-2023,467.7108196,Central,1993,,
2067,Milk,Produce,2023-02,14-02-2023,65.7210597,South,1518,,
2428,Eggs,Meat,2023-02,14-02-2023,345.5740033,South,1063,,
2589,Eggs,Produce,2023-02,14-02-2023,197.0030618,West,1148,,
2739,Chicken,Dairy,2023-02,14-02-2023,106.5760728,South,1246,,
3250,Bread,Bakery,2023-02,14-02-2023,73.63249213,East,1081,,
3328,Vegetables,Produce,2023-02,14-02-2023,262.7467652,East,1802,,
3484,Vegetables,Bakery,2023-02,14-02-2023,289.1831005,Central,1125,,
3521,Bread,Meat,2023-02,14-02-2023,153.9364621,South,1539,,
3665,Chicken,Dairy,2023-02,14-02-2023,135.8525689,East,1827,,
4018,Chicken,Dairy,2023-02,14-02-2023,426.6070009,North,1115,,
4404,Eggs,Dairy,2023-02,14-02-2023,302.8740835,East,1223,,
4794,Rice,Dairy,2023-02,14-02-2023,102.1579636,East,1455,,
4958,Bread,Meat,2023-02,14-02-2023,42.42560103,Central,1542,,
159,Rice,Dairy,2023-02,15-02-2023,231.9939197,West,1207,,
415,Milk,Dairy,2023-02,15-02-2023,329.0526584,South,1012,,
870,Chicken,Produce,2023-02,15-02-2023,407.6962076,Central,1146,,
979,Chicken,Dairy,2023-02,15-02-2023,474.5162785,West,1300,,
999,Rice,Produce,2023-02,15-02-2023,385.6821843,West,1886,,
1732,Bread,Dairy,2023-02,15-02-2023,258.2197711,Central,1052,,
1792,Bread,Meat,2023-02,15-02-2023,313.6076886,North,1135,,
1955,Bread,Grains,2023-02,15-02-2023,238.6163264,South,1671,,
2017,Fruits,Meat,2023-02,15-02-2023,261.950689,East,1563,,
3393,Bread,Bakery,2023-02,15-02-2023,180.4660916,South,1888,,
4109,Chicken,Grains,2023-02,15-02-2023,372.2501453,North,1799,,
4235,Chicken,Produce,2023-02,15-02-2023,48.30554337,Central,1714,,
4498,Fruits,Dairy,2023-02,15-02-2023,465.6342552,West,1942,,
871,Rice,Grains,2023-02,16-02-2023,457.5426978,East,1086,,
937,Chicken,Bakery,2023-02,16-02-2023,464.6140321,North,1016,,
1205,Fruits,Bakery,2023-02,16-02-2023,115.4624566,East,1576,,
1308,Rice,Dairy,2023-02,16-02-2023,307.4797754,West,1959,,
1536,Milk,Grains,2023-02,16-02-2023,471.6261086,Central,1084,,
1857,Bread,Produce,2023-02,16-02-2023,254.5291789,East,1427,,
3314,Eggs,Dairy,2023-02,16-02-2023,40.45475579,East,1990,,
3755,Chicken,Dairy,2023-02,16-02-2023,119.2544484,West,1614,,
3773,Milk,Dairy,2023-02,16-02-2023,106.2080022,Central,1519,,
4094,Milk,Bakery,2023-02,16-02-2023,417.4923347,North,1406,,
4204,Rice,Dairy,2023-02,16-02-2023,384.425112,South,1356,,
4296,Eggs,Bakery,2023-02,16-02-2023,485.4322252,South,1516,,
4474,Bread,Dairy,2023-02,16-02-2023,156.7604437,South,1885,,
4730,Chicken,Grains,2023-02,16-02-2023,175.4805598,East,1326,,
4791,Rice,Bakery,2023-02,16-02-2023,296.8403081,South,1065,,
4987,Bread,Dairy,2023-02,16-02-2023,488.4906527,West,1904,,
173,Eggs,Bakery,2023-02,17-02-2023,283.159187,North,1808,,
1014,Bread,Dairy,2023-02,17-02-2023,366.9905477,South,1619,,
1031,Fruits,Meat,2023-02,17-02-2023,301.1594249,East,1788,,
1571,Eggs,Meat,2023-02,17-02-2023,402.7248598,Central,1570,,
1658,Fruits,Produce,2023-02,17-02-2023,129.2393444,South,1416,,
2249,Eggs,Produce,2023-02,17-02-2023,487.1969704,West,1958,,
2504,Chicken,Meat,2023-02,17-02-2023,288.6169696,North,1313,,
3398,Vegetables,Meat,2023-02,17-02-2023,408.2561522,East,1503,,
3588,Fruits,Produce,2023-02,17-02-2023,274.8493979,South,1444,,
3883,Chicken,Dairy,2023-02,17-02-2023,170.9250121,East,1655,,
4011,Milk,Produce,2023-02,17-02-2023,459.7088885,South,1061,,
32,Milk,Meat,2023-02,18-02-2023,91.97510907,North,1664,,
992,Bread,Bakery,2023-02,18-02-2023,318.4690188,East,1870,,
993,Bread,Dairy,2023-02,18-02-2023,420.3983806,Central,1166,,
1404,Eggs,Produce,2023-02,18-02-2023,36.16098994,West,1128,,
2125,Chicken,Meat,2023-02,18-02-2023,428.7968064,Central,1865,,
2324,Milk,Produce,2023-02,18-02-2023,202.3143884,West,1143,,
2353,Fruits,Grains,2023-02,18-02-2023,310.0242582,East,1018,,
2448,Milk,Dairy,2023-02,18-02-2023,462.9109129,North,1245,,
2824,Fruits,Produce,2023-02,18-02-2023,87.17514484,East,1101,,
3100,Vegetables,Bakery,2023-02,18-02-2023,310.8752208,South,1978,,
3279,Rice,Dairy,2023-02,18-02-2023,69.50647001,East,1982,,
3332,Chicken,Grains,2023-02,18-02-2023,86.25469829,West,1487,,
3581,Rice,Bakery,2023-02,18-02-2023,135.2650082,Central,1098,,
3589,Chicken,Meat,2023-02,18-02-2023,21.93043036,East,1005,,
3647,Vegetables,Dairy,2023-02,18-02-2023,44.31985685,North,1475,,
4225,Rice,Meat,2023-02,18-02-2023,274.9840583,East,1222,,
4240,Bread,Grains,2023-02,18-02-2023,37.7513088,East,1685,,
4424,Chicken,Meat,2023-02,18-02-2023,396.338005,North,1405,,
4837,Chicken,Produce,2023-02,18-02-2023,82.39828194,North,1953,,
387,Rice,Grains,2023-02,19-02-2023,277.2222313,North,1473,,
549,Chicken,Bakery,2023-02,19-02-2023,446.5901573,East,1078,,
1015,Chicken,Produce,2023-02,19-02-2023,23.49287095,Central,1231,,
1134,Chicken,Meat,2023-02,19-02-2023,21.66421923,South,1677,,
1490,Milk,Bakery,2023-02,19-02-2023,29.62110587,Central,1317,,
1992,Fruits,Grains,2023-02,19-02-2023,295.5312255,East,1053,,
2070,Milk,Produce,2023-02,19-02-2023,431.4458099,East,1842,,
2071,Milk,Dairy,2023-02,19-02-2023,391.1318757,South,1069,,
2245,Fruits,Produce,2023-02,19-02-2023,152.6059591,North,1662,,
2616,Vegetables,Produce,2023-02,19-02-2023,260.6908155,West,1153,,
3193,Chicken,Produce,2023-02,19-02-2023,314.2172585,West,1014,,
3210,Fruits,Produce,2023-02,19-02-2023,120.3869863,North,1777,,
3383,Chicken,Bakery,2023-02,19-02-2023,218.3844678,North,1154,,
3748,Eggs,Produce,2023-02,19-02-2023,188.8561243,South,1614,,
4270,Chicken,Grains,2023-02,19-02-2023,33.11197008,Central,1923,,
4802,Rice,Meat,2023-02,19-02-2023,348.4622652,East,1052,,
4861,Rice,Grains,2023-02,19-02-2023,357.3299399,North,1705,,
4942,Fruits,Dairy,2023-02,19-02-2023,351.6434456,West,1347,,
4944,Milk,Dairy,2023-02,19-02-2023,457.7650738,East,1955,,
826,Eggs,Grains,2023-02,20-02-2023,133.8170012,East,1257,,
1033,Vegetables,Meat,2023-02,20-02-2023,200.9759128,South,1751,,
1471,Fruits,Dairy,2023-02,20-02-2023,327.4591881,Central,1578,,
1485,Fruits,Bakery,2023-02,20-02-2023,160.9437661,Central,1930,,
2606,Bread,Dairy,2023-02,20-02-2023,484.0180125,South,1552,,
2835,Bread,Meat,2023-02,20-02-2023,167.9580652,North,1096,,
3464,Milk,Produce,2023-02,20-02-2023,87.7503659,North,1781,,
3614,Eggs,Produce,2023-02,20-02-2023,325.1143712,South,1401,,
4276,Vegetables,Produce,2023-02,20-02-2023,337.0546914,West,1551,,
46,Bread,Dairy,2023-02,21-02-2023,192.796268,South,1516,,
458,Vegetables,Dairy,2023-02,21-02-2023,435.1129849,North,1487,,
654,Rice,Produce,2023-02,21-02-2023,449.1520293,West,1236,,
1030,Fruits,Bakery,2023-02,21-02-2023,432.5830427,South,1276,,
1265,Vegetables,Bakery,2023-02,21-02-2023,204.3430432,East,1503,,
1500,Vegetables,Dairy,2023-02,21-02-2023,480.7580479,South,1169,,
1518,Fruits,Meat,2023-02,21-02-2023,331.2917618,East,1785,,
1632,Eggs,Bakery,2023-02,21-02-2023,314.2977948,West,1397,,
2036,Bread,Dairy,2023-02,21-02-2023,259.2237043,West,1281,,
2085,Rice,Meat,2023-02,21-02-2023,61.3874998,South,1359,,
2221,Chicken,Dairy,2023-02,21-02-2023,187.2599178,West,1016,,
2507,Eggs,Produce,2023-02,21-02-2023,141.117282,South,1211,,
2516,Vegetables,Bakery,2023-02,21-02-2023,401.478315,North,1494,,
2948,Milk,Dairy,2023-02,21-02-2023,312.7440402,South,1355,,
4024,Chicken,Dairy,2023-02,21-02-2023,384.8055578,Central,1320,,
4297,Fruits,Meat,2023-02,21-02-2023,107.2178932,Central,1616,,
4741,Eggs,Grains,2023-02,21-02-2023,294.7949317,East,1695,,
4776,Bread,Produce,2023-02,21-02-2023,457.5873449,East,1521,,
105,Rice,Bakery,2023-02,22-02-2023,74.12941752,North,1813,,
126,Eggs,Grains,2023-02,22-02-2023,182.6730434,North,1253,,
501,Rice,Produce,2023-02,22-02-2023,430.4530932,North,1070,,
674,Chicken,Dairy,2023-02,22-02-2023,423.9308592,West,1945,,
941,Eggs,Bakery,2023-02,22-02-2023,467.9506754,East,1580,,
961,Fruits,Dairy,2023-02,22-02-2023,497.7905365,East,1816,,
1112,Fruits,Meat,2023-02,22-02-2023,445.8039568,West,1591,,
1177,Fruits,Bakery,2023-02,22-02-2023,256.0296887,Central,1931,,
1531,Vegetables,Dairy,2023-02,22-02-2023,240.2826582,North,1756,,
3161,Bread,Meat,2023-02,22-02-2023,420.2027222,East,1090,,
3619,Rice,Dairy,2023-02,22-02-2023,392.4025552,East,1660,,
3712,Chicken,Bakery,2023-02,22-02-2023,296.3462184,North,1093,,
3782,Eggs,Meat,2023-02,22-02-2023,390.2476579,West,1685,,
4420,Eggs,Grains,2023-02,22-02-2023,27.08835858,South,1886,,
4885,Vegetables,Meat,2023-02,22-02-2023,206.2918327,Central,1626,,
